rating,title,text,asin,parent_asin,helpful_vote,verified_purchase
4.0,A nice selection of 6 blending sponges; similar to all others I tried,The current price of $7.27 ($10.39 minus 30% off) is a reasonable price for these sponges.<br /><br />This set of six sponges are as good as all other blending sponges of this type that I tried before. One has a flat side for a smoother application. The pointed ends are good for more precision. They feel good in the hands and blend well and also wash well with soap. To me what set of sponges to buy all comes down to the price and the angles one wants on the sponges.,B08CZM3GH3,B08CZM3GH3,0,False
2.0,Has a spicy aroma; leaves my hair nourished and enhanced my curls (see update),"This shampoo and conditioner travel-size duo (2 ounces each bottle) has a spicy aroma that is neither pleasant nor offensive but not my favorite smell.  The shampoo produces a medium lather and cleans well. The conditioner is creamy and conditions well. When my hair dried, it had a sheen to it and was well nourished and my curls were enhanced.<br /><br />The current price of $14 for this set is expensive. If this had an intoxicating fragrance I liked and was more reasonably priced, I would have loved it. However, this is not a set I would buy at this price.<br /><br />Note that I get about four uses to this set for my short to medium hair.<br /><br />UPDATE 9/22/20 - This only lasted me three uses. However, I had such trouble getting both the remaining shampoo and conditioner (particularly the conditioner) out of the bottle. They need to change this to a squeeze tube. I actually had to fill the bottle with water several times to dislodge the remaining ingredients. Also, the conditioner makes the floor of the shower or tub very slippery (almost as if I put Pledge on a floor).  Based on this, I lowered my ranking from 4 to 2 stars.",B086XH7BWW,B086XH7BWW,0,False
3.0,Kid-sized shower caps; best used to cover small serving bowls,"This single layer thin blue shower disposable shower caps are tiny. They are really for a kids head. I can barely get my hair into this. There are 120 (I did not count them) tiny blue slivers that have to be unraveled. Since they are so small,  these would work best to cover the tops of small serving bowls during a picnic to keep the flies away. These are functional but I am not impressed.",B0895XRT9S,B0895XRT9S,0,False
3.0,Too big & too thick for my purpose; emery surface does not last long - 2.5 stars,"I do not care for these emery boards. There are 16 to the package and the boards are triple thickness compared to the standard personal-sized ones I am use to. However, the gritty surface on mine started to wear off after a few swipes of my nails over the board. Emery boards in general do not last long; however, the size and thickness coupled with the limited longevity makes me not like these. They do file the nails but they do not last.",B08C72C56Z,B08C72C56Z,0,False
4.0,Lightly moisturizing; has a wonderful rose fragrance; left my face silky,"Surprisingly, I really like this mask. I already tried their [[ASIN:B07VQY9ZP2 WeeklyPoint Cosmetic Saffron mask sheet]] and found it to be very messy and just okay. This one is less messy.<br /><br />There are ten individually wrapped masks in this package. The instructions are in broken English but still easy to understand. I applied this mask to my clean face -- there are holes for eyes, nose, and mouth. It was somewhat wet but not dripping wet as their other mask. I prefer less solution, so this was perfect. I let it stay on for exactly 20 minutes and then removed the mask and wiped off the excess. My face felt moisturized and silky. I reveled in the soft rose fragrance the entire time.  However, the claims that it brightens the skin and protects them from wrinkles is unfounded in my opinion. On the other hand, the rose fragrance is calming and wonderful and the moisturizing effect is silky and these are my two favorite traits of this moisturizing sheet.<br /><br /> ",B07D6KYSJH,B07D6KYSJH,0,False
1.0,Flexible plastic garbage with pick ends like scaled down hammer claws,"This pick is absolutely terrible. It is made of flexible plastic that is easily breakable and the pick ends are so thick, they are like scaled down hammer claws that do nothing to scrap the teeth. It went right in the trash.",B0829HHW2M,B0829HHW2M,0,False
1.0,I'm FURIOUS - shampoo bottle DOES NOT OPEN; conditioner is nice,"This comes as a set and no matter what I do, the shampoo bottle will not open. This absolutely infuriates me. I was able to open the conditioner.  I removed plastic seal on the top of both bottles and turned as specified on the bottle. I spent 10 minutes trying to open the shampoo. Unless I take a hammer and chisel to it or an exacto knife, I can't use the shampoo.<br /><br />The conditioner is nice and has a subtle fresh aroma but without the pair, this is zero stars to me when I cannot get to the product.",B07VGBBNTH,B07VGBBNTH,0,False
4.0,Versatile set of four combs that look and feel like plastic,"This is a nice set of combs--one wide-tooth and one sort of fine-tooth with two regularly-spaced ones. I know others mentioned that they found the combs to be sharp on the edges when combing. The one wide-tooth comb has blunted tines but the other three have pointed tines. However, those pointed tine ones were not sharp on my scalp. I have short to medium fine curly hair and these passed through my hair easily (wet or dry) and I did not feel scratched. I actually like the points massaging my scalp because on the combs I received, they were not super sharp.<br /><br />Unfortunately, I cannot tell if this set is wooden as it claims. It is possible they are wooden but because they are highly polished, they feel and look like plastic. I attend craft shows and it is possible to get a plastic feel and look to wood, so unless I broke one of the combs in half (which I am unwilling to do), I cannot tell. I still think the current price of $9.99 is reasonable even they are plastic.",B081ZN3TD5,B081ZN3TD5,0,False
4.0,Nine cloth-covered headbands in muted 60’s type colors/styles,"These headbands remind of Woodstock and the 60's. They are headbands the flower children would wear. The colors are muted but are perfect for casual wear. The black bands (one beaded and one not) are suitable for both business and casual attire.<br /><br />These are about two inches wide and do feel relatively comfortable on. Note that the beaded bands are a bit bouffanty due to the thickness of the cloth with the extra height of the beads. Unfortunately, these are not my style. If one is in the market for this type of accessory, they are fully functional with a little bit of statement. The cloth is wrapped securely around the outer edge of the band and appears they will last a while. The current price of $16.99 is reasonable for this set.",B0837K9W6P,B0837K9W6P,0,False
4.0,Relatively strong water flosser but reservoir is attached which makes drying it nearly impossible,"I have used various countertop water flossers in the past such as the countertop WaterPik and the [[ASIN:B07HRNGS3Q Truwell Handheld Water Flosser]].  I love the idea of a hand held irrigator and this does work to remove most stuck debris from between the teeth. What is nice about this one over the other handheld I tried, is that there is very little splash back. However, I personally do not like that the reservoir is not removable for drying.<br /><br />IN THE PACKAGE<br />- One reservoir attached to handheld flosser unit<br />- One USB cable (wall adapter NOT included)<br />- One instruction manual<br />- One standard jet nozzle<br />- One orthodontic nozzle (larger brush)<br />- One pocket nozzle (smaller brush)<br />- One tong scraping nozzle (what looks like a spoon)<br /><br />I charged the unit fully before use. The white light on the side blinks when charging and remains steady when it is fully charged. Note the charging port is hidden behind a silicone nub below the grip dots on the top of the unit. Be careful to cover the charging port with this nub when the flosser is in use.<br /><br />There is an on/off switch and a mode switch. The three water pressure modes are soft, standard, and massage can be cycled through using the mode switch prior to turning the unit on. The jet tip (or any of the other three tips) gets inserted into the top. Be careful to make sure it is seated with the notch in the groove as the first time I put it in the hole, I did not have it seated all the way. To eject, press the release button to the left side.<br /><br />The reservoir IS NOT removable. Instead water enters through the small opening on bottom through which one has to fill the unit. I do not like that the reservoir is attached as I have to drain the remaining water out of that hole and leave the door open for drying. Also, the little button through which the water enters can easily break after lots of use. I personally would prefer not to have to use that hole.<br /><br />I held my mouth almost totally closed during use and tried all three modes. I did not have splash back, which was very nice. Splash back is usually typical of almost any type of water flosser so to some extent I was surprised. This flosser does work to dislodge most debris between teeth but not everything because it is not super powerful but is powerful enough. I am also impressed that the manual is relatively well written; kudos to the manufacturer on this. Normally, I feel as if I am reading Pig Latin when I receive products from China or other countries.<br /><br />In summary, my biggest disappointment with this unit is the attached reservoir that prevents me from drying this out easily.",B07LCHCD6Q,B07LCHCD6Q,1,False
5.0,"These sponges are great for blending & highlighting, particularly with creams","I purchased these type sponges before and I find them great to work with. I like to use the flat end to blend and the pointed end to highlight around the eyes or cheeks. I do find liquid foundation sink in a bit so I use these mostly with creams and some powders. Overall, these are just as good as the sponges from several other vendors I have tried in the past and these are competitively priced at the current price of $10.99 for four. I also love the four color variety.",B07KXM94BT,B07KXM94BT,8,False
4.0,Vibrant mostly shimmery colors more for women with a darker complexion,"I wish I could wear these colors but most of them are too deeply hued for my fair complexion. I tried several of the colors and many make my eyes look swollen and puffy as if I had an eye infection. If I had olive or brown skin, I think these colors would look awesome. The only colors I was able to wear in this pallet are the pearl, volcano, bronze, sunset, 24k, and ash. I absolutely love the shimmer on many of these. I like that the ""compact pallet holder"" has a magnetic closure. Eye applicators have to be purchased separately.  Despite this, I think $7.88 is a great price for this selection. The colors that I did apply stayed put all day.<br /><br />The 15 colors starting from top row left to right and working down are:<br />- copper<br />- cinnamond<br />- pearl<br />- golden<br />- bronze<br />- volcano<br />- sunset<br />- pumpkin<br />- 24k<br />- moch<br />- fleshy<br />- mermaid<br />- rose<br />- ash<br />- ginger",B07DSC4X3K,B07DSC4X3K,0,False
3.0,This flat iron gave me mild straightening results; plates have too much space between them,"[[VIDEOID:e487d57bdd82c5405085efb372c8fecd]]<br />This straightener is a nice metallic black and comes with a thin storage sleeve. There is a tiny instruction pamphlet included.<br /><br />The flat iron feels good in my hands. I like that the cord swivels at the base so that it does not tangle.<br /><br />This did an okay job on my hair. I have fine medium length hair and this mostly relaxed my curls so that my hair was more wavy that fully flat. I set the temperature to 300 for fine hair. I also tried 350.<br /><br />There are several things that make this iron just okay for me. First, it is weird to have the temperature controls between the flat iron blades. There is a constant temperature key and also temperature plus and minus keys, in case the constant temperature key is not set.<br /><br />The power button should be pressed to start setting the temperature and then when the LCD stops flashing, it has reached that temperature. Then the power button has to be pressed again so that the light in the middle of the plate lights up.<br /><br />The plates have some space between them and they are offset a bit from each other which is the biggest annoyance to me. I guess this is why it straightened my hair only so much. This is not a bad flat iron but it is not perfect either.",B07DPKZPRH,B07DPKZPRH,0,False
1.0,"Cheap, flimsy, cosmetic bag that has limited hanging options and is not worth consideration in my opinion","I am sorry I ordered this bag and am very disappointed. It's cheap, flimsy, and holds light items. Items have a tendency of tilting outward in the pockets depending on the size of the item and are at risk of falling out. The detachable clear plastic tote at the bottom is a nice touch, but that is about it. The zippers are sticky.<br /><br />In my opinion this cosmetic / travel organizer will not last at all. My biggest complaint is the hook for hanging. It is not a full-size hanger hook so there are a limited number of places to hang this. It can be hung on a wire shelf with holes (like a shower caddy or closet with wire inserts) but it does not hang on a shower rod or on a closet rod or any rod much thicker than a finger.<br /><br />This cosmetic bag is not even worth consideration in my opinion.",B073WQHFXB,B073WQHFXB,2,False
5.0,One of best volumizing shampoos for my fine wavy hair; leaves my hair fuller and curly,I purchased the shampoo at CVS several months ago and I absolutely love it. I have fine wavy hair and this shampoo really brings out those curls. I would definitely purchase again. I have not tried their conditioner yet but will some day soon.,B071NBFSLY,B071NBFSLY,0,False
4.0,LumaRx facial cleaning brush is like a Sonicare ElectricToothbrush for the face,"After moistening my face and the brush heads with water, I tested the sensitive and normal heads with both soap and [[ASIN:B01648QDS4 L'Oreal Paris Age Perfect Facial Cream Cleanser, 5 Fluid Ounce]] and the massaging head with water alone. After a one-minute &#34;application&#34; with any one of the brushes, I love how smooth and clean this makes my face feel.<br /><br />The packages includes:<br /><br />- three brush heads (sensitive, normal, and massage) and their covers which have air vents to hasten drying<br />- one charging base with power cord<br />- one brush wand that operates at 3 speed levels<br />- one white plastic zippered travel case<br />- one instruction pamphlet<br /><br />PROS:<br /><br />- The wand contains a rechargeable battery that last for 30 uses. The first charge takes up to six hours.  It also has a 30 minute fast-charge feature that will provide 4-5 uses. By the way, I love the charging light on the base; it has a &#34;cool&#34; factor to it.<br /><br />- There's a one minute timer that has what I call a &#34;tripacer&#34; (like Sonicare's quadpacer) timer built in for each of the three zones of the face. These zones are the T zone, left side, and right side. What this means is that the unit pauses ever so slightly ever twenty seconds to let the user know when it's time to move on to the next zone so that the cleaning time can be distributed evenly among zones.<br /><br />- None of the three brushes were rough or extremely abrasive. The rotating and vibrating brush heads were as gentle as could be and I have sensitive skin.<br /><br />- The wand with brush can be used in the shower as long as it's not fully submerged in water.<br /><br />- This can be used to remove cosmetics.<br /><br />- The unit comes with a 2-year limited warranty.<br /><br />CONS:<br /><br />- Although these brushes remove make-up effectively, I personally only like to use this on the days I do not wear makeup. The reason is that the eye area has to be avoided. I use eye makeup so I wind up washing my entire face with my hands instead as it does not make sense to me to use a brush on only part of my face.<br /><br />- There are a lot of don'ts in the manual like don't submerge in water, don't use around the eyes, don't use if you are taking steroid-based medication, don't operate outdoors or where there are aerosol products or oxygen being administered, etc.<br /><br />- If used daily at no more than the maximum two times per day, the brush heads need to be replaced  every three months. The Massaging head (since it doesn't not have bristles) can be replaced every six months. This can get expensive. I contacted the company for the replacement price and they said they would let me know when it's orderable on Amazon. I will update the comments section of this review with that information when I receive it.<br /><br />- The battery on this unit is NOT replaceable as per the email from them which I posted in the comments section of this review.<br /><br />At first I questioned why would I need such a facial cleansing tool. After using this, however, I realized that I love how it makes my face feel so clean and smooth. This is not a tool I would use more than twice per week since I really hate using this to remove makeup, however, it's so gentle on my skin that I look forward to the cleansing action, mildly exfoliating properties, and the light massage it provides me all without the use of a chemical masque.",B01BEYRHBA,B01BEYRHBA,1,False
5.0,Must buy,"Works great for rhinestoning, made the process faster than the previous tools I’ve used",B08CXKJ7TQ,B08CXKJ7TQ,0,True
5.0,Made an impressionable impact.. great for teen boys!,"This was a lifesaver for our son with an acne issue! Being a 17yr. old boy who was feeling the high school inferiority angst at a time in life thats rough enough.. bc duh, it’s High School!! He hoped for a solution to improve his condition and give a boost to his confidence. We ended at a dermatologist who gave us a regiment of:<br />1. wipe the counter clean of all gimmicks/products<br />2. use a dye/scent free soap and water x2 daily<br />3. follow up with clindamycin 1% to dab on larger<br />  trouble spots ONLY..!!<br />So, on our way to where we wanted to go... improvement was ours in leaps and bounds. Then, Covid... Then, the mask mandate!! Soon after we developed a sort of acne/rash on bridge of nose and around mouth 2” due to synthetic material where the mask touches the face. Dr. said mask was compromising the skins ability to breathe and would subside after mandate lifted. Only, attending school x5 days a week 100% fully masked- didn't give skin any reprieve and with no end in sight, I went seeking help for acne irritation.<br /><br />As of now, we’re on the 25th day of Geologie’s 30 day regiment and I am so grateful we found this product. TBH, I personally didn't realize the extent of red, blotchy and puffiness this irritation had brought his poor skin.. until after using approx. 5 days- when we noticed a decrease in the puffy/red that had gradually appeared. Over the last 2wks- it has been clearing things up a little at a time and things seem less inflamed and aggravated. What I’m most impressed with- this hasn’t caused excess breakout like many other products in the past had done and I’m sure it’s bc, of the compound. Nor, has it left skin overly dry.. and both of these are huge!! I’m not even sure how it does it, maybe it’s witchcraft?! For comparison: a BFF uses Proactiv (as seen on TV!) with her 2 son’s for past x3 months and I’m actually surprised the results we had seem similar but, in a lot less time!?<br /><br />The 2 bottles of product are easily identified and instructions are simple easy and straightforward- x1 AM/PM. I applaud the packaging as it doesn’t have a feminine vibe, nothing “fu-fu-“ to turn teen boys away from using “girl stuff!” Trust me, I’ve gone this route before- and it does matter to some! This is a non offensive clean smell and the product itself dissipates/absorbs into the skin easily after application. A few suggestions I have: leave out on bathroom counter to remind one to use daily, use fresh pillowcase every few days to keep any excess bacteria away, wash mask daily if poss. while this mandate applies.. and most of all- keep your hands away! Easier for adults- harder for teens.<br /><br />As with any product there are many factors to it success.. and for obvious reasons. I can’t promise it will cure all issues but, I feel confident in saying you can expect improvement (if not extinct..) end results. I’m so happy to have found this and will be looking into the entire product line for future maintenance use. Sorry so long winded.. I wanted to include details for any in a similar situation- I am hoping this info. may be helpful to someone else in need.. Be safe.",B08XS4D82F,B08XS4D82F,4,False
5.0,Works on every level...,"So, for a man who thinks his looks strike a resemblance to that of Anderson Cooper.. (bc, of the devilishly handsome silver fox short crew cut) mixed with a longer (3/4”) faux-hawk frontal vibe.. this is a great product to work with this style as it complements the cut really well! As one who’s always used hair gel (daily x30+ yrs!) it’s hard to find one we have not tried. Bold Men casual- sold just under $20 for 3.3oz. Is a higher price point so, the expectations were high and happy to say, this came through impressively.<br /><br />This gel has an ability to last thru the day without becoming razor sharp quills nor, a crusty-crumbly flake after a full day of wear in tear. Being one who prefers a touchable hold (the hardest combo to find btw!!) this gives that to you.. We found, unlike cheaper store bought brands- less is more! (too much will weigh down the hair) **A trick of the trade for any who want to accomplish short spikes- use less product!!<br /><br />Best results came from using no more than  a nickel size amount onto towel (50%) dried hair.. and finger combing into place. The hold stays movably put.. performing better then ever expected- yay!! TBH, this may take getting used too.. IF, you’re norm is the “frozen gel look!” Hack: one can finger style hair into place with this- then, use blow dryer on a lower setting for just a moment.. it will expedite the setting process- giving specific direction to the final look. (A convertible would do the same but.. not sure It’s feasible in winter ha ha!)<br /><br />Product is thick yet, offers just enough slip to give you pliability to style before it settles. Note: color is clear… It’s just the container that is black! After hair is set, this absorbs vs. shellacs to the hair- letting hair have movement and touchable texture.. The scent is nice with a masculine appeal And after 3wks. of daily application we’ve used approx. a tad over 1/4 of content (to give you an idea how long it will last..) thus far, washing daily we’ve noticed no unwanted build up.. which is also a big deal- as this can lead to flakes/Dandruff..!! A good shampoo scrub removes product easily enough.. and paired with daily conditioner, it’s not over-drying to the hair. Making the $ seem worth all the quality benefits.<br /><br />This is a top quality higher end product that best fits those who have a moveable set style they like their hair to maintain throughout the day.. this can achieve the desired look and look fantastic- and does so, without all the unwanted side effects that can come with daily use of hair gel.. I hope this info can help your decision… Feel free to let me know!",B08JP74M51,B08JP74M51,0,False
4.0,Perfect for skin + hair on newborns- great ethnic option!!,"This was a great product made to be helpful For moisturizing but, also being sensitive enough for use on a newborns skin. The baby i had ordered this for, has a unique combo- half Icelandic and half African… Creating skin mixture that needs very delicate and natural products that still can provide plenty of moisture. This product delivered!!<br /><br />After noticing a few dry spots on baby skin, I did some research on how to re-capture moisture necessary.. my concern was a bit of cradle cap and the use of Emelia’s baby bath oil on the scalp. Not only was it very sensitive and user-friendly, it took care of the issue within a few days.. The other concern was the possibility of getting product in babies eyes, if added to the overall bathwater.. of course, I used my best efforts to keep this from happening- but, I found dipping washcloth into the water and wiping off face… Absolutely caused zero problems- I was totally surprised and impressed!!<br /><br />Knowing the African culture needs a bit of moisturizer in skin care as well as hair care… This has covered both needs in just this one product. I’m certain as this newborn grows we may need to adjust course and add more specific hair care regiment. As for now, this is doing just fine- and best of all leaves baby smelling amazing!!<br /><br />So, if looking for a product that is gentle enough to use on a newborn… That has taken the precautions to keep their skin safe… Using only natural products- and has the ability to moisturize and even clear up cradle cap.. just a few drops of this to the bathwater- can handle the trouble spots no problem.. loving it!!",B07FP2C8N8,B07FP2C8N8,0,False
5.0,Nice Smell,"Yes, it does smell good...",B09FW4M7G8,B09FW4M7G8,0,True
5.0,Tried many brands in the past and this one is the best we've used,We've been using their products for over 5 years now and it IS one of the best.,B00F22YKOS,B00F22YKOS,0,True
4.0,Pretty good for the price,Easy to use. I suggest using the one you like least first because I messed the first ones up. Make sure not to run any hot water over them for quit some time. Other than that the second patches I used stayed on for about 3 days until I noticed chips.,B07G47T1DV,B07G47T1DV,0,True
3.0,works for now.,"Flushes the residual food particles like a ToTo toilet flushes.  Off the bat this works excellently, and it is when you recharge them that they just stop working.  I have recharged this once now, and so far so good, but this isn't my first purchase.  Whilst it is works, it is a powerful addition to self care.",B07JCYGJC3,B07JCYGJC3,0,False
5.0,really liked that the product didn't have greasy or heavy feel ...,"Starters, I LOOOOOOOOVE tea tree scent, strong, but not overpowering or nasty in synthetic way.  As conditioner, really liked that the product didn't have greasy or heavy feel as I applied it to my hair.  Nice smoothness after drying, liked the feel,of my hair, but no major fragrance afterwards, which I like.  Treats my scalp in good condition too.",B00Z5OJPS4,B00Z5OJPS4,1,False
1.0,One Star,it's missing bristles and it's splintered on the back! i found one at target for $5.,B00R8LI7ZO,B00R8LI7ZO,2,True
5.0,Great fit,Perfect fit and perfect quality.,B096LJJ4K6,B096LJJ4K6,4,True
5.0,Will purchase again,"Love this stuff, works well, nice light scent. Decent size bottle, good price.",B07D4C2ZZ9,B07D4C2ZZ9,1,True
5.0,Super Pore Strips,"These work really well. These are better than Biore strips. They are a little difficult to get off the clear sheet, but they stick well and they really clean the pores.",B07FX94GYX,B07FX94GYX,1,False
5.0,Diamonds,"I usually use the orange Real Techniques makeup sponge. The diamond sponge is pretty much the same, just a different color and shape. The diamond is much cuter. However, the orange sponge is an overall better shape. I mean, this one will do, but the hard cut edges vs. soft curves make it a little less of an ideal shape for use. But it makes up for that in being really cute.",B01M1OBRBQ,B01M1OBRBQ,0,False
5.0,Great,Happy I can still find these for my mom good quality,B001281404,B001281404,0,True
5.0,Size and price would have gotten has five stars,I love holographic nail polish does it work definitely the only issues I really have with it the price and the size of the bottle there really is no reason for it to be in such a small bottle,B07VM55BYC,B07VM55BYC,0,True
1.0,Not so great,Just nail polish despite numerous attempts just will not put the cat by Design on in anything that is almost so faded you cannot forget it cannot be blamed on the magnets because I have probably close to 25 magnets and I have run into the same problem with all of them follow the instructions to a T and it's always very very faded,B07L6CFNH6,B07L6CFNH6,0,True
1.0,Grumbles,And here we have another product that I am still not thrilled with your hair and your hair is close to yourself and what happens when the plastic cap comes off the end and the metal snap and now you have a big chunk of metal poking you in the head yeah I'm not happy at all I have not even contacted the vendor because I don't want sound mean to them how upset I am with the quality that is not here. Replacement would be nice,B0749FJSN2,B0749FJSN2,0,True
1.0,Do not purchase,Terrible quality. Did not even last 18hours.,B07KKBCG87,B07KKBCG87,0,True
4.0,A Nice Little Intro Set,We mostly use essential oils in diffusers with only a little concern for holistic effects.  But we do run peppermint and lavender for stress relief.  We have been very happy with these in the diffuser.  They smell great and come in nice little bottles.  It would be a great little gift set although the box is not overly ornate.  I can't really do better to describe it than to say it is a decent intro set.,B07Z5C1KGR,B07Z5C1KGR,0,False
4.0,"A Very Good Polish, But we like Essie's Gel Couture Line even better!","We discovered Essie nail polish a while ago and it quickly became my partners favorite.  But that was the Gel Couture line which has been known to stand up to entire canoe trips into Minnesota's Boundary Waters.  This is truly good nail polish, but as she says, &#34;this is more for people who do their nails daily or at least don't expect it to last through a hike.&#34;<br /><br />We did like the Let it Glow Pink color, and we like the brand, but they set their own bar high.  This is definitely a good polish, just their other line is better.",B075FVH1XS,B075FVH1XS,0,False
5.0,"Strong, Hard Working Deoderant","This deodorant has a fairly strong scent that lasts a long time. I haven't notice any staining on any of my tshirts and have been using it consistently for about 5 weeks. If I had anything critical to say about this product, it might be a little too strongly scented, but it works and I've been happy with it.",B00G7PCKI2,B00G7PCKI2,0,False
1.0,Doesn’t look natural.,It looks awkward when put on your head and it’s a lot shorter and curlier than it’s advertised. You also have to style it yourself.,B07QNX9TJ3,B07QNX9TJ3,0,True
5.0,Five Stars,I really like the product and have been searching for other colors.,B0131WQ2G4,B0131WQ2G4,0,False
3.0,Was this product used previously?,One of the tubes seem to be a less full than the other two and the wrapping around all 3 is coming unglued,B08T7VB9CP,B08T7VB9CP,0,True
5.0,Very soft and pretty!,"I absolutely love this wig! It is sooooo soft and it looks and feels real! It's easy to install. I love the packaging it came in which included eyelashes(thank you)! The box is very nice, durable and reusable. I'm a sucker for reusing nice packaging to store my wig when I'm done with it for a little while. I highly recommend this wig and this brand!",B07Q2VZRNX,B07Q2VZRNX,2,True
4.0,Good value and quality shower sponge,"The shower sponges are just slightly smaller than the average ones sold, however, I'm sure with daily use they will expand fine.  So far, so good.  Sent in a zip-lock style bag to maintain cleanliness, nice touch.  No choice as to colors, but I received two green, two purple and two blue, with a traditional rope loop for hanging. Pleased with purchase, will update once we've used one for a length of time.",B06Y6Q2C7B,B06Y6Q2C7B,2,True
5.0,These bottles are beautiful cobalt blue bottles,"I purchased these items for creating essential oils products for cleaning, health, and first aid.  These bottles are beautiful cobalt blue bottles, and the perfect size to fit into medicine cabinet. I love that they came with labels.",B01695MZ9S,B01695MZ9S,2,True
3.0,Well Made.,"This is just okay for what I needed it for.  I know the ridge around it has a purpose, but, for me it didn't work.  However, I find that is  well made.  I am using it to set my potted plants on.  I ordered it for shoes, but, I also think it needs to be a little heavier for that.",B000I1CFC2,B000I1CFC2,0,True
5.0,Works!!!,"This doesn’t leave my hair as soft and moisturizing as the mask, but works great.",B074TG7CVH,B074TG7CVH,0,True
5.0,Five Stars,"Wonderful for skin and hair, really works!!!",B00OP8NZV4,B00OP8NZV4,0,True
5.0,Nude #102+Buff Beige #104,"Excellent color for my fair skin. The Nude color is just right in winter months, the Buff Beige for the summer months. Applies easily and absorbs and drys quickly.<br /><br />The primer was a delightful surprise that my skin loved.<br /><br />The sponges were playful but clunkier and firmer than I like.<br /><br />The plastic tote is a nice idea but I didn't care for how cheap it looked and felt.",B08SBV6Z57,B08SBV6Z57,0,False
5.0,Gift Worthy,Not only does the soap feel like luxury on the skin it looks like luxury. I am very happy the scent is subtle and unique. The lather is rich and rinses clean. Don't miss this.,B086N136NH,B086N136NH,0,False
5.0,Love the lite Vanilla Scent,"You could use this as a hand soap as well as a wash to use in the shower. Washes away easily, lathers up nicely and comes in a attractive plastic bottle that is good enough for company. I could not be happier.",B0872YHQH2,B08YJV9YL2,0,False
4.0,Giftworthy,"Comes fully charged. 100% waterproof. There is only ONE 3 headed grinder. The packing list on the product page  lists ""3 x 3 in 1 Grinding Heads"", so I believed it came with 2 replacement heads, The marketing materials show you how to replace the head, however I am unable to find where to obtain them. Hopefully by the time these wear out in a year they will be available.",B08BRS98SF,B08BRS98SF,0,False
5.0,Looks FABULOUS!,"I LOVE the colors! I have very thick hair so hairbands are almost always snug and this is the same width as most hairbands. Vibrant color. The buttons are placed EXACTLY where you need them. The seller includes extra buttons. The buttons are not removable but when you take the mask off you can flip the hairband so the buttons face inward so you don't see them.  I like the big white buttons, they give me a retro 1940's look.",B0894LPRN2,B0894LPRN2,0,False
5.0,Terrific and makes a great baby shower gift.,"I can get 750 J&J Qtips for a $4.64. So this all comes down to the environment.<br /><br />The J&J swabs come in plastic container and these come in a box which is kinder to the planet.<br /><br />These have a bamboo stem and the J&J are plastic! (I always thought they were paper!). And I am LOVING how sturdy the stems are: they don't bend, not that I use force when using, it just makes for a sure grip.<br /><br />I did a side by side and the tips are the same thickness.",B07KG1TWP5,B07KG1TWP5,0,False
5.0,Worth every penny,"Terrific list of ingredients, this stuff is the real deal. I could feel immediately on application that this product contained Retinol as advertised and not a watered down 'serum' variation. Remember to moisturize after. This is a terrific product to use as your Retinol go to.<br /><br />I got a lot of info from Marie Claire article by Katie Thomas 'Retinol - the only ingredient that will reduce wrinkles'<br /><br />Your skin’s collagen level starts to deplete at age 25.<br />Retinol helps with skin elasticity, wrinkles/laugh lines and pigmentation aka age spots.<br />Retinol is a derivative of vitamin A.<br />Start low ( 0.3%)  increase to 0.5%. 1% is best but only available with a prescription.<br />When you first try your skin may get dry, red & flaky.<br />Only use twice a week, gradually increase to daily as desired.<br />Apply a pea-sized amount at first and increase amount and % as negative side effects decrease.<br />Use anytime day or night, just use sunscreen after if going outdoors.<br />Anywhere you see signs of aging is a good place to apply, face, arms, hands, legs, neck.<br />Avoid the skin around your eyes as it is too delicate.<br /><br />Aqua/Water/Eau,<br />Caprylic/Capric Triglyceride (emollient/natural moisturizing factor/replenishment/texture),<br />Glycerin (hydration/natural moisturizing factor/replenishment),<br />Dimethicone (conditioner/silicone),<br />Glyceryl Stearate (emollient/emulsifier),<br />PEG-100 Stearate (emulsifier),<br />Polysorbate 20 (emulsifier),<br />***Retinol (age delay/brightener),<br />Phenoxyethanol (preservative),<br />Sodium Hyaluronate Crosspolymer (hydration/replenishment/restoration),<br />Carbomer (thickener),<br />Cetearyl Alcohol (thickener),<br />Caprylyl Glycol (conditioner/emollient/preservative),<br />Ceteareth-20 (emollient/emulsifier),<br />Ethylhexylglycerin (preservative),<br />BHT (preservative), Allantoin (sooth),<br />Disodium EDTA (pH buffer/preservative),<br />Hexylene Glycol (preservative),<br />Sodium Hydroxide (pH adjuster),<br />Pentylene Glycol (solvent),<br />BHA (preservative),<br />1,2-Hexanediol (preservative),<br />Beta-Glucan (antioxidant/sooth),<br />Myristoyl Pentapeptide-8 (age delay)",B07MN1KJ15,B07MN1KJ15,1,False
2.0,It says Organic,"but it isn't certified organic, so is it? I have Aloe plants, but when traveling having Aloe Vera in a bottle is terrific. Also if you are looking to make your own hand sanitizer this is great to add to isopropyl alcohol.<br /><br />Sdara is a Canadian Company that has been around since at least 2016.",B08879N2W3,B08879N2W3,0,False
3.0,Did not like the scent at all,"I smell like furniture polish, it was piercingly unpleasant.",B07W397QG4,B07W397QG4,0,False
